2019|Ek Ladki Ko Dekha Toh Aisa Laga|Jab tak true love nahi milta na ... humein pata bhi nahi hota ki life mein kya missing hai|Sonam Kapoor|Love|Not Uploaded
2019|Fraud Saiyaan|Yeh jayegi toh koi aur aayegi ... woh jayegi toh koi aur aayegi ... kalaiyon ki kami hai kya hamare desh mein|Arshad Warsi|Funny|Not Uploaded
2019|Fraud Saiyaan|Thoda thoda karenge ... pura nahi karenge ... upar upar se|Arshad Warsi|Adult|Not Uploaded
2019|Fraud Saiyaan|Yaadien bhi kitni ehsaan faramosh hoti hai na ... jis dil mein rehti hai ussi dil ko dukhati hai|Arshad Warsi|Dramatic|Not Uploaded
2019|Fraud Saiyaan|Berozgar pati ko kaam ke liye utsana chahiye ... kamasutra ke liye nahi|Arshad Warsi|Work|Not Uploaded
2019|Gully Boy|Salam thok, sar jhuka, tu dhum-daba chal rasta naap le ... kapde silaile khud ke dum pe, nahi liye maine apne baap se|Ranveer Singh|Clothes|Not Uploaded
2019|Gully Boy|Apna time aayega|Ranveer Singh|Time|Not Uploaded
2019|Gully Boy|Banja mera chela, tujhe bahut kuch sikhana hai ... mera rap sunke teri bandi bole, o yeh toh mera wala gaana hai|Ranveer Singh|Funny|Not Uploaded
2019|Gully Boy|Tu dikhta hai chota bhi par tu chutki hai kya ... idhar kya kar raha hai chotya, school ki chutti hai kya|Ranveer Singh|Funny|Not Uploaded
2019|Gully Boy|Hum karte fight aur tu karta bark hai ... abhe fish tank ke machhi hum samundar ke shark hai|Ranveer Singh|Animals|Not Uploaded
2019|Gully Boy|Main nahi badalta apna sapna apne sachai se mel khane ke vaaste ... main apna sachai badlega joh mere sapne se mel khaye|Ranveer Singh|Dreams|Not Uploaded
2019|Gully Boy|Bahut mast bola tu, suna maine, ab nachun kya ... bahata hoon main khoon paseena, ab bahaunga main tere aansun kya|Ranveer Singh|Funny|Not Uploaded
2019|Gully Boy|Sari public apne ko jaanti hai, apne DJ set pe naachti hai ... shaadi mein teri cousins mera number aake maangti hai|Ranveer Singh|Funny|Not Uploaded
2019|Gully Boy|Main daudunga in pairon se, tu bhaga le apni gaadiyan ... teri akal itni kam hai, jitni kam meri maa ke paas sareeyan|Ranveer Singh|Clothes|Not Uploaded
2019|Gully Boy|Main guru hoon beta chela tu, aaja mujhse seekh le ... maa ko saree dilade tu, yeh ek rupaiye ki bheek le|Unknown|Clothes|Not Uploaded
2019|Gully Boy|Chhodo isko bura laga, thopda dekho iska ... tu abhi bacha hai par malum nahi kiska|Unknown|Funny|Not Uploaded
2019|Gully Boy|Kehne ko hum paas hai par kitni doori hai ... yeh bhi kaisi majboori hai ... tumse hamdardi bhi nahi kar sakta main ... mere bas ki baat nahi hai ... main yeh behte aansun poochun, itni meri aukaat nahi hai ... main bhi yahin hoon, tum bhi yahin ho ... par sach yeh hai main hoon kahin, tum aur kahin ho ... kehne ko hum paas hai par kitni doori hai ... yeh bhi kaisi majboori hai|Unknown|Poem|Not Uploaded
2019|Gully Boy|Ek hi rasta hai jispe chup-chap sar ko jhukaye huye, band aankhen kiye log chalte hai saare janam ... jaante bhi nahi, sochte bhi nahi, poochte bhi nahi ... unko yeh rasta lekar kahin jayega ya kahin bhi nahi ... chalte chalte kahin ek modh aata hai, seedhe raste se bilkul alag ... koi deewana hi hota hai joh ki udhar jaata hai ... varna baki toh sab seedhe raste pe hi apne saare janam chalte hai ... sar jhukaye huye, band aankhen kiye, aur ek dukh liye ... modh joh dekha tha uspe mudh jaate hum toh na jaane kahan tak pahunch paate hum|Unknown|Poem|Not Uploaded
2019|Gully Boy|Todh dunga har tarazu, tu mujhe kya tolega ... tere kaale noton ki raid lag gayi, ab yeh sikka mera bolega|Unknown|Poem|Not Uploaded
2019|Gully Boy|Rap game tere bas ka nahi, tu dhone aaja meri gaadi ... daan mein lele paisa, jaa tu aish karle bikhaari|Unknown|Funny|Not Uploaded
2019|Gully Boy|Main khake tujhe thookta tu gutka ... sadak pe sekon jaise bhuta ... main kadak gulaabi note, tu hai chutta ... main jungle ka raja, tu Appu Raja butka|Unknown|Funny|Not Uploaded
2019|Gully Boy|Bachon ko maarna paap hai, par hum toh iske baap hai ... tu full pateli karta hai par tera train ka ticket toh half hai|Unknown|Funny|Not Uploaded
2019|Gully Boy|Is basti mein saari palkein geeli kyun hai ... din patreele raatein zehareeli kyun hai ... kyun bebas hai, jhunjulaya hai joh bhi yahan hai ... kyun lagta hai yeh basti ek andha kuvaan hai|Unknown|Poem|Not Uploaded
2019|Gully Boy|Nau se panch hai yeh tera kaam, tu toh gullyon mein ghoomta hai ... dum dabake nikal le tu, shehar ka paala kutta hai|Unknown|Animals|Not Uploaded
2019|Gully Boy|Barood se lipte yeh shabd phoote bomb jaise ... daru se chadte hai sar par hum rum jaise ... rum se yaad aaya, tere bevde baap ko salaam bol ... jaankari ke liye beta kaam bhaari kaam bol|Unknown|Rowdy|Not Uploaded
2019|Gully Boy|Teri soch bhi kachra, ghar bhi kachra, kachre pe tu palta hai ... tujhe dekhte hi maine tol liya, beta tu toh halka hai|Unknown|Funny|Not Uploaded
2019|Gully Boy|Last local ka time ho gaya, jaake jaldi chad le ... system ka tu naukar hai, jaa boss ke pair tu padh le|Unknown|Transport|Not Uploaded
2019|Kalank|Jab kisi aur ki barbaadi apni jeet jaisi lage ... toh humse zyada barbaad aur koi nahi hai is duniya mein|Alia Bhatt|Dramatic|Not Uploaded
2019|Kalank|Kuch rishtey karzon ki tarah hote hai ... unhe nibhana nahi, chukana padta hai|Unknown|Dramatic|Not Uploaded
2019|Kesari|Aaj meri paghdi bhi kesari ... joh bahega mera lahu bhi kesari ... aur mera jawab bhi kesari|Akshay Kumar|Action|Not Uploaded
2019|Kesari|(Tum yeh jung jeet nahi sakte) - Jeet toh hum tab hi gaye the jab humne ladne ka faisla kiya tha ... baaki toh marna maarna hai ... chalta rahega|Akshay Kumar|War|Not Uploaded
2019|Luka Chuppi|Je mard joh hote hai na, je money plant ke paudhe ki tarah hote hai ... har waqt pani ke sang sang inko disha bhi dikhani padti hai ... varna bhatak jaate hai|Kartik Aaryan|Men|Not Uploaded
2019|Luka Chuppi|Jaati na poocho saadu ki, pooch lijiye gyaan ... mol karo talwar ka, pada rehan do myaan|Kriti Sanon|Poem|Not Uploaded
2019|Luka Chuppi|Tumhara pariwar hai ya mobile network ... jahan jaate hai wahan pahunch jaata hai|Unknown|Family|Not Uploaded
2019|Manikarnika|Jab beti uth khadi hoti hai ... tabhi vijay badhi hoti hai|Kangana Ranaut|Success|Not Uploaded
2019|Manikarnika|Yeh sar na darr se jhukta hai ... na abhimaan se uthta hai ... bas aankhon mein aankhen daal swabhimaan se ada rehta hai|Kangana Ranaut|Courage|Not Uploaded
2019|Manikarnika|Jhansi aap bhi chahte hai aur main bhi ... farak sirf itna hai ... aapko raj karna hai aur mujhe apno ki seva|Kangana Ranaut|Places|Not Uploaded
2019|Manikarnika|Angrezi hamara hunar ho sakti hai ... hamari matrubhasha nahi ... kyunki matrubhasha maa hoti hai ... aur maa sirf ek hoti hai|Kangana Ranaut|Patriotic|Not Uploaded
2019|Manikarnika|Zaroori nahi hai zindagi mein sab kuch seekhna ... sirf ek baat seekh lo sab kuch aa jayega ... aur woh hai mathrubhumi se niswarth prem|Suresh Oberoi|Patriotic|Not Uploaded
2019|Manikarnika|Agar haathon mein kismat ki lakeerein na ho ... toh chaaku se cheerke likh deni chahiye|Mohammed Zeeshan Ayyub|Destiny|Not Uploaded
2019|Manikarnika|Main woh mashaal banungi joh har Bharatiya ke andar azaadi ki bhook bankar dehkegi|Kangana Ranaut|Patriotic|Not Uploaded
2019|Manikarnika|Maut tak badhenge aur jeet tak ladhenge|Kangana Ranaut|Success|Not Uploaded
2019|Manikarnika|Deen deen har har Mahadev ki chingaari ko humein poore desh mein jagana hai ... azaadi toh ek din milni hi hai ... magar usse pehle humein hamare apno ko jagana hai|Kangana Ranaut|Patriotic|Not Uploaded
2019|Manikarnika|Hamari sanskriti mein pehle shanti aur phir kranti ko jagah di gayi hai|Kangana Ranaut|Dramatic|Not Uploaded
2019|Manikarnika|Woh ladh rahe hai taaki humpar raj kar sake ... hum ladh rahe hai taaki khud par naaz kar sake|Kangana Ranaut|War|Not Uploaded
2019|Manikarnika|Yeh raj mahal, yeh singhasan mujhe rani nahi banate hai ... Jhansi ke logon ka pyar, unka vishvas mujhe rani banata hai|Unknown|Royal|Not Uploaded
2019|Notebook|Main jaanta hoon tumhari zindagi mein mere liye koi jagah nahi hai ... lekin tumse pyar karne ke liye mujhe koi wajah ki zaroorat bhi nahi hai|Unknown|Love|Not Uploaded
2019|Notebook|Woh bahut khoobsurat hai lekin maine usse kabhi dekha hi nahi ... woh bahut bolti hai par maine usse kabhi suna hi nahi ... pyar ho gaya hai mujhe usse, jisse main kabhi mila hi nahi|Unknown|Love|Not Uploaded
2019|PM Narendra Modi|Joh desh ko chahte hai ... woh aur kuch nahi chahte|Vivek Oberoi|Patriotic|Not Uploaded
2019|PM Narendra Modi|Joh decision ek minute mein nahi hota ... woh decision hi nahi hota|Vivek Oberoi|Dramatic|Not Uploaded
2019|PM Narendra Modi|Tumne hamara balidaan dekha hai ... ab badla bhi dekhoge|Vivek Oberoi|Vengeance|Not Uploaded
2019|PM Narendra Modi|Hindustan aatank se nahi ... aatank Hindustan se darega|Vivek Oberoi|Patriotic|Not Uploaded
2019|Rangeela Raja|Jab jab is dharti pe Sita haran karne ke liye koi Ravan aayega ... tab tab Ram ka saath dene ke liye yeh Hanuman aayega|Shakti Kapoor|Poem|Not Uploaded
2019|Rangeela Raja|Zabardasti ka pyar aur khatirdari ka udhaar nahi rakhna chahiye|Govinda|Dramatic|Not Uploaded
2019|Rangeela Raja|Umar toh kasrat karne ki hoti hai ... hasrat karne ki nahi hoti hai ... aazmana hai toh ab bhi aazma sakti hai ... aur shamma jab tak bhujti nahi aag laga sakti hai|Govinda|Poem|Not Uploaded
2019|Rangeela Raja|Umar aur mohabbat ka toh choli daman ka saath hove hai ... umar rangeen ho jave hai toh mohabbat namkeen ho jave hai|Shakti Kapoor|Love|Not Uploaded
2019|Rangeela Raja|Without ticket passenger hamesha dara dara sa lagta hai ... saawan ke andhe ko charon taraf hara hara sa lagta hai|Govinda|Poem|Not Uploaded
2019|Rangeela Raja|Tum log barsaat ke un kaale badalon ki tarah ho joh ekkhatta ho jaye toh suraj ko bhi dhak dete hai ... lekin kataye baarish ho jaye, dhuaan ho jaoge ... suraj toh yahin rahega|Govinda|Weather|Not Uploaded
2019|Rangeela Raja|Yeh post bahut hi badi hai ... kyun ki yeh management aur staff ke beech ki kadi hai|Govinda|Work|Not Uploaded
2019|Rangeela Raja|Din mein vaade karte hai, raat mein jagte hai ... darr yeh hai ke aapke iraade mujhe nek nahi lagte hai|Govinda|Poem|Not Uploaded
2019|Rangeela Raja|Manne erotic kahani aur sharmati jawani ... ghani bhave hai|Govinda|Adult|Not Uploaded
2019|Rangeela Raja|Gharon ki khidki ho, parde ho ya gate ho ... ya phir shaadi ki date ho ... maare se pooche sivay fix nahi hoti hai|Govinda|Home|Not Uploaded
2019|Rangeela Raja|Jin gharon ki dehleez pe bahut shor hota hai ... unka charcha har ore hota hai|Govinda|Home|Not Uploaded
2019|Rangeela Raja|Bachon ke liye toy aur jawan ke liye enjoy ... must hai|Govinda|Funny|Not Uploaded
2019|Rangeela Raja|Rajasthan mein oonth chalta hai par kisi ka jhoot nahi chalta|Govinda|Places|Not Uploaded
2019|Rangeela Raja|Sharam toh stree ka gehna hai ... tabhi toh tune yeh sab pehna hai|Govinda|Women|Not Uploaded
2019|Rangeela Raja|Tere husn ki laali mane deewana bana rahi hai ... jahan dekh raha hoon tu hi tu nazar aa rahi hai|Govinda|Poem|Not Uploaded
2019|Rangeela Raja|I don't know what is this funda ... once my heart was so thanda ... jab paas aayi yeh hottie ... now love is god, I am uska banda|Govinda|Funny|Not Uploaded
2019|Rangeela Raja|Naari nahi toh nar nahi ... aurat nahi toh ghar nahi|Shakti Kapoor|Women|Not Uploaded
2019|Rangeela Raja|Pyar mein dara nahi jaata ... pyar mein toh kuch kara jaata hai|Govinda|Love|Not Uploaded
2019|Rangeela Raja|Yeh mahal rahega, qila rahega ... iska naada dheela rahega ... yeh raja rangeela kal bhi tha, yeh raja rangeela aaj bhi hai, yeh raja rangeela kal bhi rahega|Govinda|Funny|Not Uploaded
2019|Rangeela Raja|Classical song aur staff ki maang ... sun'na chahiye|Govinda|Music|Not Uploaded
2019|Rangeela Raja|Yeh kaisi ghatna ghat rahi hai ... bina karan phat rahi hai|Govinda|Funny|Not Uploaded
2019|Rangeela Raja|Gas ke cylinder mein aur unke calendar mein ... dono mein aag hi aag hove hai|Unknown|Funny|Not Uploaded
2019|Rangeela Raja|Nazaron ke ojhal bhai aur pardesi ki lugaai ... kabhi bhi bhigad sakte hai|Unknown|Funny|Not Uploaded
2019|Romeo Akbar Walter|Jung jeeti ya haari jaati hai sirf ek cheez ke basis par ... information|Jackie Shroff|War|Not Uploaded
2019|S.P. Chauhan|Yeh joh babbar sher hota hai na ... ya toh yeh khud mar jaata hai ya maar deta hai ... magar apna ilaaka nahi chhodta|Yashpal Sharma|Animals|Not Uploaded
2019|S.P. Chauhan|Hero ban'ne ke liye zaroori nahi hai ki hum sarhad par ho ya khel ke maidan mein ho ... hum jahan bhi hai, jis paristiti mein bhi hai, kuch alag hai ... ya kuch anokha kar sakte hai|Jimmy Shergill|Inspiration|Not Uploaded
2019|S.P. Chauhan|Desh ko agar mazboot karna hai toh neev ko mazboot karna hoga|Jimmy Shergill|Patriotic|Not Uploaded
2019|S.P. Chauhan|Aadmi ko shakti uske mann se milti hai|Unknown|Inspiration|Not Uploaded
2019|Thackeray|Main sahi hoon ya galat iska faisla aap nahi desh ki janta karegi ... kyun ki sabse upar main ek hi adalat ko maanta hoon ... aur woh hai janta ki adalat|Nawazuddin Siddiqui|Law|Not Uploaded
2019|Thackeray|Bheekh maange se acha hai gunda banke apna haq cheenna|Nawazuddin Siddiqui|Dramatic|Not Uploaded
2019|Thackeray|Jis rang ki goli mujhe chhuke guzregi ... woh rang is desh se hamesha ke liye mitt jayega|Nawazuddin Siddiqui|Rowdy|Not Uploaded
2019|Thackeray|Mere hisaab se do hi loktantra hai ... ek woh jis mein sehna hai, chup rehna hai ... ya woh jis mein sehna nahi hai, kehna hai|Nawazuddin Siddiqui|Government|Not Uploaded
2019|Thackeray|Aaj ke doobte huye suraj ke andhere se main nahi darta ... kal ka ughta hua suraj aasman ko phir se kesariya bana dega|Nawazuddin Siddiqui|Inspiration|Not Uploaded
2019|Thackeray|Aadmi ki taqat aur uski himmat, uski chaati kitne inch ki hai isse tay nahi ki jaati ... uski taqat hoti hai uske dimaag mein|Nawazuddin Siddiqui|Courage|Not Uploaded
2019|Thackeray|Marathi manus ghaati hoga lekin ghatiya nahi|Nawazuddin Siddiqui|Rowdy|Not Uploaded
2019|The Accidental Prime Minister|Is duniya ki koi bhi taqat us vichaar us soch ko nahi rok sakti hai jiska samay aa gaya hai|Anupam Kher|Time|Not Uploaded
2019|The Accidental Prime Minister|Power ka ek hi center hota hai ... aur woh center hota hai party president|Anupam Kher|Politics|Not Uploaded
2019|Total Dhamaal|Udta teer backside ghuste bahut baar dekha be ... pehli baar udta backside teer mein ghusega|Ritesh Deshmukh|Funny|Not Uploaded
2019|Total Dhamaal|Bhuji ko raakh kehte hai, jali ko aag kehte hai ... jisne tumhe bachaya usse Lallan ka dimaag kehte hai|Ritesh Deshmukh|Poem|Not Uploaded
2019|Total Dhamaal|Apun toh bolta hai Goa chal ... mast faadu jagah hai ... udhar tikane ka tequila ... disco mein hilane ka patila|Jackie Shroff|Places|Not Uploaded
2019|Total Dhamaal|Aaj ke zamane mein mard hona hi ek tragedy hai, tragedy ... apne mummy ke saamne wife se pyar se baat karo toh joru ka ghulam ... wife ke saamne mummy se pyar se baat karo toh maa ke pallu se banda hua ... apne bachon ko maaro toh nirdayi ... aur kuch na kaho toh laparwah ... poore din ghar ke bahar raho toh aawara .. ghar ke andar behto toh naakara ... apni Mrs. se job na karao toh shakki ... aur karvao toh biwi ki kamai khane wala ... yehi ladies ko by mistake haath bhi lag jaye toh hum zalim ... aur yehi ladies apunko peete toh hum nalle|Anil Kapoor|Men|Not Uploaded
2019|Total Dhamaal|Yeh roz subah jaldi uthte hai murge ki tarah ... phir aada adhoora khate hai kauve ki tarah ... phir breakfast karte hai bandar ki tarah ... phir office ko daudte hai ghode ki tarah ... phir kaam karte hai gadhe ki tarah ... phir ghar aakar daru peete hai machli ki tarah ... phir mujhpe bhaunkte hai kutte ki tarah ... phir khana khate hai magarmach ki tarah ... aur uske baad taange phaila ke soo jaate hai bhainso ki tarah ... dekho kaise ghoor rahe hai ulle ki tarah|Madhuri Dixit|Animals|Not Uploaded
2019|URI: The Surgical Strike|Yeh Hindustan ab chup nahi behtega ... yeh naya Hindustan hai ... yeh ghar mein ghusega bhi aur maarega bhi|Paresh Rawal|Patriotic|Not Uploaded
2019|URI: The Surgical Strike|Farz aur farzi mein bas ek maatra ka antar hota hai|Vicky Kaushal|Dramatic|Not Uploaded
2019|URI: The Surgical Strike|Kahi baar jung jeetne ke liye ... training se zyada ek fauji ke jazbaat zaroori hote hai|Vicky Kaushal|War|Not Uploaded
2019|URI: The Surgical Strike|Zyada natak kiya na toh tere akhrot tere munh se bahar nikaal dungi|Yami Gautam|Adult|Not Uploaded
2019|Why Cheat India|Upar wala dua qabool karta hai ... main sirf cash leta hoon|Emraan Hashmi|Money|Not Uploaded
2019|Why Cheat India|Game ka simple rule hai bachu ... nakal mein hi akal hai|Emraan Hashmi|Cheating|Not Uploaded
2019|Why Cheat India|Mujhe hero ban'ne ki koi ichha nahi hai ... villain ban'ne ka bilkul time nahi hai ... khiladi hoon, khel raha hoon|Emraan Hashmi|Rowdy|Not Uploaded
2019|Why Cheat India|System ko ulloo banane ke liye ... system mein behte ulloo paalne padte hai|Emraan Hashmi|Funny|Not Uploaded
2019|Why Cheat India|Zaroorat toh kabhi khatam nahi hoti ... mauke khatam ho jaate hai, sapne khatam ho jaate hai, yeh saali zindagi khatam ho jaati hai ... lekin zaroorat hi hai joh kabhi khatam nahi hoti|Emraan Hashmi|Dramatic|Not Uploaded
2019|Why Cheat India|Yeh ratte maarne wala exam ka todh jiske paas nahi hota na ... usse society rishteydar wale nalayak kehte hai|Emraan Hashmi|Education|Not Uploaded
2019|Why Cheat India|Exam pass karne ke liye zindagi mein fail hona zaroori nahi hai|Emraan Hashmi|Education|Not Uploaded
2019|Why Cheat India|Sau lagao toh mamu aa jaate hai ... sau thamao toh chale jaate hai|Unknown|Police|Not Uploaded
2018|102 Not Out|Bhudha samajhte hai na aap ... woh aadmi joh zindagi se bhi darta hai aur maut se bhi|Amitabh Bachchan|Life|Not Uploaded
2018|102 Not Out|Aulaad nalayak nikle toh usse bhool jaana chahiye ... sirf uska bachpan yaad rakhna chahiye|Amitabh Bachchan|Dramatic|Not Uploaded
2018|102 Not Out|Thakela, pakela, boring, nirutsahi log ... cigarette se bhi zyada hanikarak hote hai|Amitabh Bachchan|Funny|Not Uploaded
2018|102 Not Out|Maut aaye na toh woh pariyon ki tarah aani chahiye ... lekin zindagi mein joh karna chahiye ... woh sab kar liya ho toh hi pari aati hai|Unknown|Death|Not Uploaded
2018|1921|Jesus Christ ne hum sabko is dharti par apne koi kaam ke liye bheja hai ... jab tak woh kaam poora nahi hota, tab tak maut hamara kuch nahi bhigaad sakti ... aur ek baar woh kaam poora ho jaaye toh phir kitni bhi koshish kar lo, zindagi humein rok nahi sakti|Zarine Khan|Life|Not Uploaded
2018|1921|Pyar kahan dikhta hai ... kahan chhu sakte ho pyar ko ... pyar toh mehsoos karte hai|Zarine Khan|Love|Not Uploaded
2018|1921|Ab upar wala hai ya nahi yeh toh marne ke baad hi pata chalega ... lekin jeete jee uske farishtey se milna naseeb ho gaya|Zarine Khan|Religion|Not Uploaded
2018|1921|Jab hamara jism sota hai toh hamari rooh jaagti hai|Unknown|Dramatic|Not Uploaded
2018|2.0|Maut se zinda lautne ka alag hi maza hai|Rajinikanth|Death|Not Uploaded
2018|2.0|Cellphone patni ke jaise hai ... na ho toh chale nahi aur hai toh khush nahi|Rajinikanth|Technology|Not Uploaded
2018|2.0|Number one number two sab bachon ka khel hai ... I'm the only one ... super one|Unknown|Rowdy|Not Uploaded
2018|3 Dev|Bhagwan insaan nahi ho sakta aur insaan toh definitely bhagwan nahi ho sakta|Unknown|Religion|Not Uploaded
2018|3 Storeys|Duniya ki tarah kahani bhi chalti hi rehti hai ... uska kabhi koi perfect the end nahi hota|Richa Chadda|Dramatic|Not Uploaded
2018|3 Storeys|Har chehre par emotions hote hai ... aur unmein basi alag alag kahaniyan|Richa Chadda|Dramatic|Not Uploaded
2018|3 Storeys|Filmon mein zindagi kitni hi super-hit kyun na dikhe ... real life mein sab kuch ulta-phulta hota hai na|Richa Chadda|Life|Not Uploaded
2018|3 Storeys|Har kahani kahin na kahin khatam hoti hai ... aur ek nayi kahani ki shuruvat hoti hai|Unknown|Dramatic|Not Uploaded
2018|3 Storeys|Kahaniyan khud ko sunao ya kisi aur ko ... maza utna hi aata hai ... dil laga rehta hai|Unknown|Dramatic|Not Uploaded
2018|Aiyaary|Gareeb aadmi ko na ungli nahi karne ka sahab|Naseeruddin Shah|Rowdy|Not Uploaded
2018|Aiyaary|Mann bairaagi, tann anuragi, kadam kadam dushwari hai ... jeevan jeena sahal na jaano bahut badi fankari hai ... auron jaise hokar bhi hum ba-izzat hai basti mein ... kuch logon ka seedhapan hai, kuch apni aiyaari hai|Manoj Bajpai|Poem|Not Uploaded
2018|Aiyaary|Surveillance mein listening is a fine art|Sidharth Malhotra|Dramatic|Not Uploaded
2018|Aiyaary|Jab aapke paas options ho aur aap confuse hai ki aapko karna kya hai ... toss karlo ... kyun ki sikka jab hawa mein hota hai, ek pal aisa aata hai jab aapko ekdum clear ho jaata hai ... ki actually aapko kya chahiye|Manoj Bajpai|Inspiration|Not Uploaded
2018|Andhadhun|Kuch cheezein adhoori hone ki wajah se hi toh poori hoti hai|Radhika Apte|Dramatic|Not Uploaded
2018|Andhadhun|Kala aadmi ko bahut kuch deti hai ... lekin TDS bhi poora kaat leti hai|Ayushmann Khurrana|Funny|Not Uploaded
2018|Angrezi Mein Kehte Hain|Pyar jise love kehte hai, aise kahan hota hai ... woh toh Ganga mein pehli dubki ki tarah hai ... shareer pe padte hi atma tarr ho jaati hai|Sanjay Mishra|Love|Not Uploaded
2018|Angrezi Mein Kehte Hain|Pyar bolne ka bhi naam hai aur chup rehne ka bhi ... par sunai sirf tabhi deta hai jab kaha jaata hai|Sanjay Mishra|Love|Not Uploaded
2018|Angrezi Mein Kehte Hain|Har kahani ka hero Shahrukh Khan nahi hota hai ... kabhi kabhi aapki tarah, meri tarah, ek aam insaan bhi hota hai ... apni kahani ka hero|Sanjay Mishra|Inspiration|Not Uploaded
2018|Angrezi Mein Kehte Hain|Aaj kal kehte hai ki bhagwan ke baad agar kisi ko sab kuch pata hai ... sab kuch ... toh woh hai Google|Sanjay Mishra|Technology|Not Uploaded
2018|Angrezi Mein Kehte Hain|Jab cheezein aankhon ke pass ho toh aksar dhundli ho jaati hai ... phir jab door hoti hai toh saaf dikhne lagti hai ... lekin agar bahut door ho jaaye toh bhi dikhna bandh ho jaati hai|Unknown|Dramatic|Not Uploaded
2018|Baaghi 2|Joh yeh tera torture hai ... woh mera warm-up hai|Tiger Shroff|Action|Not Uploaded
2018|Baaghi 2|Is ladai mein uska kuch nahi bhigdega ... aur tumhara kuch bachega nahi|Deepak Dobriyal|Action|Not Uploaded
2018|Baaghi 2|Jab jung dil aur dimaag ki ho na ... toh hamesha dil ki sunte hai ... kyun ki dimaag kya hota dahi ... aur dil kya hota sahi|Manoj Bajpai|Funny|Not Uploaded
2018|Baaghi 2|Paisa kam ho toh pet nahi bharta ... aur zyada ho toh saala dil nahi bharta|Randeep Hooda|Money|Not Uploaded
2018|Baaghi 2|Itna todhunga na, ki akad nazakat mein badal jayegi|Deepak Dobriyal|Rowdy|Not Uploaded
2018|Baaghi 2|Hyderabadi sirf biryani ke liye nahi jaane jaate ... qurbani ke liye bhi jaane jaate hai|Randeep Hooda|Places|Not Uploaded
2018|Baaghi 2|Apna dimaag, ghar ki ghanti aur phone on rakhna hamesha ... nahi toh hamesha ke liye off kar doonga tere ko|Unknown|Rowdy|Not Uploaded
2018|Baazaar|Haar aur jeet mein ek hi pharak hota hai ... bhook|Saif Ali Khan|Success|Not Uploaded
2018|Baazaar|Paisa uska joh dhanda jaanta ho ... aur main hoon dhando no gando chokro|Saif Ali Khan|Business|Not Uploaded
2018|Baazaar|Sapno ki ek khasiyat hai ... sapne kabhi marne nahi dete|Saif Ali Khan|Dreams|Not Uploaded
2018|Baazaar|Oonchai tak pahunche ki ek hi problem hai ... saala girne pe tootna padta hai|Saif Ali Khan|Dramatic|Not Uploaded
2018|Baazaar|Team ke har naye khiladi ke liye ... ek senior khiladi uska khuda hota hai|Saif Ali Khan|Sports|Not Uploaded
2018|Baazaar|Tu emotions par chalta hai ... main maths par|Unknown|Dramatic|Not Uploaded
2018|Baazaar|Mere do hi rule hai ... rule no. 1, mera paisa kabhi khona nahi ... aur rule no. 2, rule no. 1 kabhi bhoolna nahi|Unknown|Money|Not Uploaded
2018|Baazaar|Note ka malik ban'ne ke liye usse kamana padta hai|Unknown|Money|Not Uploaded
2018|Baazaar|Yeh shehar sapno ko ghar deta hai ... iraado ko manzil deta hai ... armaano ko hasil karta hai ... deewano ko qabil karta hai|Unknown|Places|Not Uploaded
2018|Batti Gul Meter Chalu|Jeetne se zyada ladna zaroori thehra|Shraddha Kapoor|Inspiration|Not Uploaded
